frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
"0.000344000","0.000344000","1593619888.731488000",,"12.372136000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65328","1883","0x00000002","78","78","356","30",,"0.000000000","0","65535","0x000006d1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.001029000","0.001029000","1593619888.732517000",,"12.373165000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65325","0x00000010","60","60","357","29","0.001467000","0.001563000","0","513","0x00007d36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000003000","0.000003000","1593619888.732520000",,"12.373168000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65328","0x00000012","66","66","358","30",,"0.001032000","0","65535","0x000009c0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000042000","0.000042000","1593619888.732562000",,"12.373210000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65328","1883","0x00000010","54","54","359","30","0.001074000","0.000042000","0","4096","0x00003a93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000118000","0.000118000","1593619888.732680000",,"12.373328000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65328","1883","0x00000018","68","68","360","30","0.001074000","0.000118000","14","4096","0x00008489","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000155000","0.000155000","1593619888.732835000",,"12.373483000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65328","1883","0x00000019","68","68","361","30","0.001074000","0.000155000","14","4096","0x0000fa77",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000610000","0.000610000","1593619888.733445000",,"12.374093000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65331","1883","0x00000002","78","78","362","31",,"0.000000000","0","65535","0x0000abd0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000130000","0.000130000","1593619888.733575000",,"12.374223000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65325","0x00000018","60","60","363","29","0.001467000","0.001058000","4","513","0x00005d28",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619888.733577000",,"12.374225000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65298","0x00000018","68","68","364","22","0.001414000","0.002440000","14","513","0x00001d5a",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619888.733578000",,"12.374226000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65325","0x00000011","60","60","365","29",,"0.000003000","0","513","0x00007d31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.733578000",,"12.374226000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65328","0x00000010","60","60","366","30","0.001074000","0.000743000","0","4106","0x00003a7b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000039000","0.000039000","1593619888.733617000",,"12.374265000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65325","1883","0x00000004","54","54","367","29",,"0.000039000","0","0","0x00004caf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.733617000",,"12.374265000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65298","1883","0x00000010","54","54","368","22","0.001414000","0.000040000","0","4095","0x00004f5a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000042000","0.000042000","1593619888.733659000",,"12.374307000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65325","1883","0x00000004","54","54","369","29",,"0.000042000","0","0","0x00004caf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000218000","0.000218000","1593619888.733877000",,"12.374525000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65328","0x00000010","60","60","370","30","0.001074000","0.000299000","0","4106","0x00003a6c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000849000","0.000849000","1593619888.734726000",,"12.375374000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65328","0x00000018","60","60","371","30","0.001074000","0.000849000","4","4106","0x00001a5e",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000075000","0.000075000","1593619888.734801000",,"12.375449000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65328","1883","0x00000004","54","54","372","30",,"0.000075000","0","0","0x0000017e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000364000","0.000364000","1593619888.735165000",,"12.375813000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65328","0x00000011","60","60","373","30",,"0.000364000","0","4106","0x00003a67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000006000","0.000006000","1593619888.735171000",,"12.375819000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65331","0x00000012","66","66","374","31",,"0.001726000","0","65535","0x0000e78f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.735172000",,"12.375820000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65298","0x00000018","68","68","375","22","0.001414000","0.001555000","14","513","0x00001d4c",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000075000","0.000075000","1593619888.735247000",,"12.375895000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65328","1883","0x00000004","54","54","376","30",,"0.000082000","0","0","0x0000017e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.735248000",,"12.375896000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65331","1883","0x00000010","54","54","377","31","0.001803000","0.000077000","0","4096","0x00001863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.735248000",,"12.375896000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65298","1883","0x00000010","54","54","378","22","0.001414000","0.000076000","0","4095","0x00004f4c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000400000","0.000400000","1593619888.735648000",,"12.376296000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65331","1883","0x00000018","68","68","379","31","0.001803000","0.000400000","14","4096","0x00006259","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000119000","0.000119000","1593619888.735767000",,"12.376415000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65331","1883","0x00000019","68","68","380","31","0.001803000","0.000119000","14","4096","0x0000d847",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000320000","0.000320000","1593619888.736087000",,"12.376735000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65334","1883","0x00000002","78","78","381","32",,"0.000000000","0","65535","0x000091c2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000843000","0.000843000","1593619888.736930000",,"12.377578000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65331","0x00000010","60","60","382","31","0.001803000","0.001163000","0","513","0x00002645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000637000","0.000637000","1593619888.737567000",,"12.378215000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65334","0x00000012","66","66","383","32",,"0.001480000","0","65535","0x0000fcca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593619888.737571000",,"12.378219000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65331","0x00000018","60","60","384","31","0.001803000","0.000641000","4","513","0x00000637",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.737572000",,"12.378220000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65298","0x00000018","68","68","385","22","0.001414000","0.002324000","14","513","0x00001d3e",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000000000","0.000000000","1593619888.737572000",,"12.378220000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65331","0x00000011","60","60","386","31",,"0.000001000","0","513","0x00002640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000129000","0.000129000","1593619888.737701000",,"12.378349000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65334","1883","0x00000010","54","54","387","32","0.001614000","0.000134000","0","4096","0x00002d9e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.737702000",,"12.378350000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65331","1883","0x00000004","54","54","388","31",,"0.000130000","0","0","0x0000a67e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.737702000",,"12.378350000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65298","1883","0x00000010","54","54","389","22","0.001414000","0.000130000","0","4095","0x00004f3e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000082000","0.000082000","1593619888.737784000",,"12.378432000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65331","1883","0x00000004","54","54","390","31",,"0.000082000","0","0","0x0000a67e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000411000","0.000411000","1593619888.738195000",,"12.378843000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65334","1883","0x00000018","68","68","391","32","0.001614000","0.000494000","14","4096","0x00007794","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000137000","0.000137000","1593619888.738332000",,"12.378980000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65334","1883","0x00000019","68","68","392","32","0.001614000","0.000137000","14","4096","0x0000ed82",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000526000","0.000526000","1593619888.738858000",,"12.379506000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65337","1883","0x00000002","78","78","393","33",,"0.000000000","0","65535","0x0000bab9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000895000","0.000895000","1593619888.739753000",,"12.380401000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65334","0x00000010","60","60","394","32","0.001614000","0.001421000","0","513","0x00003b80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619888.739755000",,"12.380403000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65334","0x00000018","60","60","395","32","0.001614000","0.000002000","4","513","0x00001b72",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.739756000",,"12.380404000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65298","0x00000018","68","68","396","22","0.001414000","0.002054000","14","513","0x00001d30",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000066000","0.000066000","1593619888.739822000",,"12.380470000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65334","1883","0x00000004","54","54","397","32",,"0.000067000","0","0","0x00008c73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.739822000",,"12.380470000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65298","1883","0x00000010","54","54","398","22","0.001414000","0.000066000","0","4095","0x00004f30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000175000","0.000175000","1593619888.739997000",,"12.380645000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65337","0x00000012","66","66","399","33",,"0.001139000","0","65535","0x0000580f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.739998000",,"12.380646000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65334","0x00000011","60","60","400","32",,"0.000176000","0","513","0x00003b7b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000029000","0.000029000","1593619888.740027000",,"12.380675000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65337","1883","0x00000010","54","54","401","33","0.001169000","0.000030000","0","4096","0x000088e2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.740028000",,"12.380676000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65334","1883","0x00000004","54","54","402","32",,"0.000030000","0","0","0x00008c73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000055000","0.000055000","1593619888.740083000",,"12.380731000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65337","1883","0x00000018","68","68","403","33","0.001169000","0.000056000","14","4096","0x0000d2d8","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000138000","0.000138000","1593619888.740221000",,"12.380869000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65337","1883","0x00000019","68","68","404","33","0.001169000","0.000138000","14","4096","0x000048c7",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000220000","0.000220000","1593619888.740441000",,"12.381089000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65340","1883","0x00000002","78","78","405","34",,"0.000000000","0","65535","0x0000367a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000980000","0.000980000","1593619888.741421000",,"12.382069000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65337","0x00000010","60","60","406","33","0.001169000","0.001200000","0","513","0x000096c4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619888.741423000",,"12.382071000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65340","0x00000012","66","66","407","34",,"0.000982000","0","65535","0x0000e969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000033000","0.000033000","1593619888.741456000",,"12.382104000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65340","1883","0x00000010","54","54","408","34","0.001015000","0.000033000","0","4096","0x00001a3d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000094000","0.000094000","1593619888.741550000",,"12.382198000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65340","1883","0x00000018","68","68","409","34","0.001015000","0.000094000","14","4096","0x00006433","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000108000","0.000108000","1593619888.741658000",,"12.382306000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65340","1883","0x00000019","68","68","410","34","0.001015000","0.000108000","14","4096","0x0000da21",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000325000","0.000325000","1593619888.741983000",,"12.382631000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65343","1883","0x00000002","78","78","411","35",,"0.000000000","0","65535","0x0000f1a5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.001202000","0.001202000","1593619888.743185000",,"12.383833000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65337","0x00000018","60","60","412","33","0.001169000","0.001764000","4","513","0x000076b6",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619888.743187000",,"12.383835000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65298","0x00000018","68","68","413","22","0.001414000","0.003365000","14","513","0x00001d22",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619888.743188000",,"12.383836000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65340","0x00000010","60","60","414","34","0.001015000","0.001530000","0","4106","0x00001a25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619888.743190000",,"12.383838000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65337","0x00000011","60","60","415","33",,"0.000005000","0","513","0x000096bf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.743190000",,"12.383838000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65340","0x00000010","60","60","416","34","0.001015000","0.000002000","0","4106","0x00001a16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.743191000",,"12.383839000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65343","0x00000012","66","66","417","35",,"0.001208000","0","65535","0x000028bf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000060000","0.000060000","1593619888.743251000",,"12.383899000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65337","1883","0x00000004","54","54","418","33",,"0.000061000","0","0","0x0000b56c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619888.743252000",,"12.383900000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65337","1883","0x00000004","54","54","419","33",,"0.000001000","0","0","0x0000b56c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.743252000",,"12.383900000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65298","1883","0x00000010","54","54","420","22","0.001414000","0.000065000","0","4095","0x00004f22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.743252000",,"12.383900000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65343","1883","0x00000010","54","54","421","35","0.001269000","0.000061000","0","4096","0x00005992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000343000","0.000343000","1593619888.743595000",,"12.384243000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65343","1883","0x00000018","68","68","422","35","0.001269000","0.000343000","14","4096","0x0000a388","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000075000","0.000075000","1593619888.743670000",,"12.384318000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65343","1883","0x00000019","68","68","423","35","0.001269000","0.000075000","14","4096","0x00001977",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000317000","0.000317000","1593619888.743987000",,"12.384635000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65346","1883","0x00000002","78","78","424","36",,"0.000000000","0","65535","0x0000cb32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000260000","0.000260000","1593619888.744247000",,"12.384895000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65340","0x00000018","60","60","425","34","0.001015000","0.001057000","4","4106","0x0000fa07",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593619888.744249000",,"12.384897000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65340","0x00000011","60","60","426","34",,"0.000002000","0","4106","0x00001a11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000038000","0.000038000","1593619888.744287000",,"12.384935000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65340","1883","0x00000004","54","54","427","34",,"0.000038000","0","0","0x0000312e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619888.744287000",,"12.384935000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65340","1883","0x00000004","54","54","428","34",,"0.000000000","0","0","0x0000312e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000542000","0.000542000","1593619888.744829000",,"12.385477000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","65298","0x00000018","68","68","429","22","0.001414000","0.001577000","14","513","0x00001d14",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000035000","0.000035000","1593619888.744864000",,"12.385512000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","65298","1883","0x00000010","54","54","430","22","0.001414000","0.000035000","0","4095","0x00004f14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
